,Unnamed: 0,txnHash,value,tokenAddress,amount,sellDecimals,sellSymbol,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,payloadTO,payloadValue,payloadMethodID,payLoadOffset,payLoadLength,nestedMethodID,nestedPayload,datetime,uniquePriceQueriesPK,approxUSDMarkSell,totalTradeValue
611,611,0x5b20241fca69dc089a59c0cd5212db0d8e7150e067bc23eb7342ee5701fcef75,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,114.25176831292067,18.0,WETH,0x5b20241fca69dc089a59c0cd5212db0d8e7150e067bc23eb7342ee5701fcef75,394277,325612,131749969786,1652384359,14762941,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe00000000000000000000000000000000000000000000000000000000000304fa00000000000000000000000000000000000000000000122654098b3a1715b58f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000627d7da3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f786500000000000000000000000000000000000000000000000000000000000304fa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c0000000000000000000000000000000000000000000000000002c37f2a32da130000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000fe2e637202056d30016725477c5da089ab0a043a00000000000000000000000000000000000000000000000000212e42b4bc2c530000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa156100000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,235852.9649860675
612,612,0x887b8dcacf640da464abed0f1d9e918df4815c7d54b81d815ab5692ca12c324c,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,141.82433782348198,18.0,WETH,0x887b8dcacf640da464abed0f1d9e918df4815c7d54b81d815ab5692ca12c324c,222626,194223,94099984309,1652384445,14762949,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1160,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d7ea5000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000fe2e637202056d30016725477c5da089ab0a043a000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000bb80000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000007bcb9e0710849dc7a000000000000000000000000000000000000000000000007a66a7e151e9b5ec2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000007a66a7e151e9b5ec20000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa156100000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,292771.75379237515
613,613,0x38013343dd0ca28c4460b5ea74bff5ffda350abd535c350ea269df7cb3074e43,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,15.44625433893537,18.0,WETH,0x38013343dd0ca28c4460b5ea74bff5ffda350abd535c350ea269df7cb3074e43,212209,189120,97428683592,1652384568,14762958,0xAe61D06C4838f0f3AD10AdB5db7eF1D04E5E26e2,0xB6Fc241c67C214D36fc4De65CA69F81b4302e7F4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1160,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d6638000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000006fc23ac00000000000000000000000000000000000000000000000000d3c1381039953935000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000000d3c1381039953935000000000000000000000000b6fc241c67c214d36fc4de65ca69f81b4302e7f400000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,31886.113778029172
614,614,0xe9bb32abcc6920545f3fc569d6eb983e848e5850479bc7d77f50a66867efe67a,0,0x5165d24277cD063F5ac44Efd447B27025e888f37,0.001608587619710002,18.0,aYFI,0xe9bb32abcc6920545f3fc569d6eb983e848e5850479bc7d77f50a66867efe67a,518748,441235,90937555057,1652384623,14762962,0x7d544a853DbcD39a53315E7002F4951a6D2F080d,0x22925707D59F89C2EdF103B79436FCE932d559EB,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,200,0x69328dec,0000000000000000000000000bc529c00c6401aef6d220be8c6ea1667f6ad93e00000000000000000000000000000000000000000000001043561a882930000000000000000000000000000022925707d59f89c2edf103b79436fce932d559eb,12-05-2022,0x5165d24277cD063F5ac44Efd447B27025e888f37_12-05-2022,11676.30679062392,18.782362547333463
615,615,0x0ae60bf521380b85e64d74a95e0659ea67f904a2462e25c02abd9af8a4536153,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30327.833298,6.0,USDC,0x0ae60bf521380b85e64d74a95e0659ea67f904a2462e25c02abd9af8a4536153,214134,179809,83760649330,1652384768,14762974,0xcfC0CE815C457A5f02309e5FCB5ba640feA2900d,0x716fd7a421b7EEaC5D5C658ddC824656e3e0F526,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d6a9a00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000956f47f50a910163d8bf957cf5846d573e7f87ca000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000000000000000000000000000000000000000000000000000000000000064000000000000000000000000716fd7a421b7eeac5d5c658ddc824656e3e0f52600000000000000000000000000000000000000000000066c381d3ed4d894e04900000000000000000000000000000000000000000000000000000006db0763ab000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,30343.615004146286
616,616,0xcdcace94db3e4820163741af4d7ae6f373b17036405710d9bd0ec646d8b0601b,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,38142.333641,6.0,USDC,0xcdcace94db3e4820163741af4d7ae6f373b17036405710d9bd0ec646d8b0601b,196193,162697,121754862583,1652385488,14763022,0x9a177B003C2321203dfa13cF7e1F2E98235e0A37,0x77FBd7A41cfAB09b273c12Ecf3D217688fade9c5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d6cac00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000956f47f50a910163d8bf957cf5846d573e7f87ca000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000000000000000000000000000000000000000006400000000000000000000000077fbd7a41cfab09b273c12ecf3d217688fade9c5000000000000000000000000000000000000000000000813e30f917e0fa0535b000000000000000000000000000000000000000000000000000000089f3e328c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,38162.18178166145
617,617,0x37d77a1494abba3106ab9838ccd1b763f04bfa4adec28ea4ab9487706d13a4b0,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,36322.304996,6.0,USDC,0x37d77a1494abba3106ab9838ccd1b763f04bfa4adec28ea4ab9487706d13a4b0,309927,251365,89608513096,1652385817,14763056,0xF32d9d3bf5c184F12a50d9e0dEbc22a1aB94fA3C,0x530cA90AAeC2957c771C707171d69413D9d1E35b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,968,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d6e920000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000124b858183f00000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000080000000000000000000000000530ca90aaec2957c771c707171d69413d9d1e35b0000000000000000000000000000000000000000000007b1392ee8cf18dbe606000000000000000000000000000000000000000000000777802a7df77cfbecc60000000000000000000000000000000000000000000000000000000000000042956f47f50a910163d8bf957cf5846d573e7f87ca000064a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000646b175474e89094c44da98b954eedeac495271d0f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,36341.206047663334
618,618,0x71f4af426a075261384fbcdd4d5d51003d5e2d6ce6fe5f20642702fb8a3d762c,0,0x028171bCA77440897B824Ca71D1c56caC55b68A3,17.284459057979443,18.0,aDAI,0x71f4af426a075261384fbcdd4d5d51003d5e2d6ce6fe5f20642702fb8a3d762c,513568,493943,95191989586,1652386086,14763073,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,328,0xa415bcad,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f00000000000000000000000000000000000000000000006c6b935b8bbd400000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561,12-05-2022,0x028171bCA77440897B824Ca71D1c56caC55b68A3_12-05-2022,1.0049147193817571,17.36940732391488
619,619,0xab330f5d497dc0470f56314fba16b6d39924aa06b6c45c9e21881aec5d29559d,0,0xc713e5E149D5D0715DcD1c156a020976e7E56B88,0.00868092244438099,18.0,aMKR,0xab330f5d497dc0470f56314fba16b6d39924aa06b6c45c9e21881aec5d29559d,492731,417762,71945728819,1652392227,14763542,0xC8aFB3E389C2693E588bb716d37Cf1B53179506F,0xBbA4C8eB57DF16c4CfAbe4e9A3Ab697A3e0C65D8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,200,0x69328dec,0000000000000000000000009f8f72aa9304c8b593d555f12ef6589cc3a579a20000000000000000000000000000000000000000000001e7e4171bf4d3a00000000000000000000000000000bba4c8eb57df16c4cfabe4e9a3ab697a3e0c65d8,12-05-2022,0xc713e5E149D5D0715DcD1c156a020976e7E56B88_12-05-2022,1129.9304522316768,9.808838623367524
620,620,0xe59ae0f8dead7f7e6ada4fd4056cb7c32079a3b5820bd27692046af02df30792,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1896.882231,6.0,USDC,0xe59ae0f8dead7f7e6ada4fd4056cb7c32079a3b5820bd27692046af02df30792,217543,186446,94000000000,1652392405,14763557,0x14A7fD7d38d876C5f52BcDa11849f441A6B80506,0x033C4e21b79902D90175824C580Bb9915ea90A6d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000de0b6b3a7640000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d87a000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000033c4e21b79902d90175824c580bb9915ea90a6d0000000000000000000000000000000000000000000000000de0b6b3a7640000000000000000000000000000000000000000000000000000000000006ff06643000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,1897.8693123278879
621,621,0x5717d530c8d63a0e85b98371d00a30f3fdde4d024a01953fcf5d89eb89e85f9f,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0.8844248511647448,18.0,WETH,0x5717d530c8d63a0e85b98371d00a30f3fdde4d024a01953fcf5d89eb89e85f9f,365933,286336,115316620460,1652393698,14763648,0x56978243B82043Ca893A06F1161fad6b400e1680,0x818FeB1D51e8681a020B2c0df4820071102fdd38,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe000000000000000000000000000000000000000000000000000000000003801d000000000000000000000000000000000000000000000247cc6379057fd1da2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004b9be2b7f41f56253eb00000000000000000000000000000000000000000000000000000000627d8c69000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f7865000000000000000000000000000000000000000000000000000000000003801d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c00000000000000000000000000000000000000000000000000b2d1fdb3aeee21000000000000000000000000818feb1d51e8681a020b2c0df4820071102fdd38000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000e8e8486228753e01dbc222da262aa706bd67e6010000000000000000000000000000000000000000000004bef68f66926380316b000000000000000000000000818feb1d51e8681a020b2c0df4820071102fdd3800000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,1825.7417503005656
622,622,0x3a888036ac878f7713a9e49c6c95e9913df970e26dfcd59b1cef7e5728322c99,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3150.0,6.0,USDC,0x3a888036ac878f7713a9e49c6c95e9913df970e26dfcd59b1cef7e5728322c99,216240,189475,112640714377,1652394102,14763667,0xECaA643997033B1bA605D32748cfE9bdAd141880,0xaf3F8e6be1b3Adbf20D5215168d882232B558B85,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000001704e2242fc50516,0x6a761202,10,1032,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d8ec4000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e45023b4df000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000af3f8e6be1b3adbf20d5215168d882232b558b8500000000000000000000000000000000000000000000000000000000bbc12f800000000000000000000000000000000000000000000000001704e2242fc50516000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,3151.639166697875
